   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       1                    0                   1                   1                   1                   1                   1                   1                   1                   1                   1
       2                    4                  11                   9                   9                   9                   4                   4                   4                   4                  16
       3                    9                  27                  12                  20                  20                  10                  10                  10                  10                  62
       4                   14                  49                  16                  32                  32                  11                  11                  11                  11                  18
       5                   22                  64                  21                  41                  41                  13                  13                  13                  13                  21
       6                   29                 118                  25                  69                  69                1713                  15                  15                  15                1267
       7                   39                 293                  39                 162                 162                1732                  17                  17                  17                  66
       8                   54                 645                  60                 343                 343                1804                  20                  20                  20                1257
       9                   76                 431                  82                 230                 230                2179                  28                  28                  28                  69
      10                  114                 929                 133                 453                 453                2181                  50                  50                  50                4055
      11                  177                1851                 195                 829                 829                3081               10780                  51                  51                4057
      12                  270                3415                 288                1438                1416                3272               10969                  53                  53                4058
      13                  404                5349                 410                2231                2179                3532               11757                  56                  56                4060
      14                  606                4889                 577                2056                2014                3957               12480                  74                  74                4061
      15                  865                8010                 800                3421                3285                4110               12562                 116                 116                4063
      16                 1252                9068                1106                5836                5523                4203               12645               11962               11468                4064
      17                 1744                9101                1571                7688                7179                4342               12647               13998               13541                4065
      18                 2476                9395                2066                7669                8469                4451               12648               14001               13544                4066
      19                 3358                9397                2883                8297                8462                4595               12654               11984               11470                4067
      20                 4637                9386                3826                8048                8466                4723               12653               14003               13546                4069
      21                 6156                9392                5213                8532                8491                4937               12656               14004               13547                4079
      22                 8229                9354                6888                8703                8633                5092               12657               14013               13556               12994
      23                10699                9396                8877                8719                8638                5253               12658               12066               11546                5802
      24                13942                9299                   0                8697                8637                5359               12687               14024               13567               11644
      25                17713                9396                   0                8715                8624                5553               12663               14025               13568               12331
      26                22527                9247                   0                8672                8621                6029               12691               14027               13570               12332
      27                28011                9371                   0                8658                8605                6334               12693               14028               13571               12891
      28                34804                9361                   0                8667                8623                6347               12700               14031               13574               12893
      29                42516                   0                   0                8650                8612                6349               12699               14033               13576               12902
      30                51271                   0                   0                8693                8497                6350               12730               14038               13581               12905
      31                    0                   0                   0                   0                8545               10807               12740               14039               13582               12902
      32                    0                   0                   0                   0                   0                9136               12733               14035               13578               12903
      33                    0                   0                   0                   0                   0               10961               12737               14037               13580               12902
      34                    0                   0                   0                   0                   0                9234               12742               14027               13570               12904
      35                    0                   0                   0                   0                   0               11148               12743               14029               13572               12905
      36                    0                   0                   0                   0                   0                9453               12720               14030               13573               12906
      37                    0                   0                   0                   0                   0               11369               12730               14033               13576               12352
      38                    0                   0                   0                   0                   0               11514               12724               14034               13577               12360
      39                    0                   0                   0                   0                   0               11464               12731               14054               13597               13017
      40                    0                   0                   0                   0                   0               11694               11739               14061               13604               13018
      41                    0                   0                   0                   0                   0               11467               12483               14069               13609               13019
      42                    0                   0                   0                   0                   0               12127               12579               14081               13619               13130
      43                    0                   0                   0                   0                   0               12139               12643               14092               13626               13137
      44                    0                   0                   0                   0                   0               12820               12591               14101               13631               13140
      45                    0                   0                   0                   0                   0               12136               12592               14106               13633               13139
      46                    0                   0                   0                   0                   0               12138               12594               14110               13637               13138
      47                    0                   0                   0                   0                   0               10321               10519               14168               13679               13130
      48                    0                   0                   0                   0                   0               10387                8654               14172               13683               13123
      49                    0                   0                   0                   0                   0               10472                8716               14259               13770               13044
      50                    0                   0                   0                   0                   0               10565                8811               14277               13786               13130
      51                    0                   0                   0                   0                   0               10649                8894               14277               13842               13049
      52                    0                   0                   0                   0                   0               10714                8953               14233               13865               13604
      53                    0                   0                   0                   0                   0               10800                9092               14241               13887               13606
      54                    0                   0                   0                   0                   0               10902                9229               14247               13977               13607
      55                    0                   0                   0                   0                   0               10959                9421               14248               13979               13612
      56                    0                   0                   0                   0                   0               11061                9665               14254               14039               13613
      57                    0                   0                   0                   0                   0               11145                9775               14253               14044               13621
      58                    0                   0                   0                   0                   0               11274               10014               14255               14046               13632
      59                    0                   0                   0                   0                   0               11367               10111               13064               14093               13631
      60                    0                   0                   0                   0                   0               11463               10388               13122               14136               13632
      61                    0                   0                   0                   0                   0               11598               10551               13152               14156               13632
      62                    0                   0                   0                   0                   0               11651               10773               13214               14245               13363
      63                    0                   0                   0                   0                   0               11777               10960               13236               14266               13364
      64                    0                   0                   0                   0                   0               12114               11656               13316               14277               13366
      65                    0                   0                   0                   0                   0               12131               11766               13369               14279               13527
      66                    0                   0                   0                   0                   0               12817               12501               13397               14332               13587
      67                    0                   0                   0                   0                   0               12824               12582               13404               14341               13591
      68                    0                   0                   0                   0                   0               12821               12632               13431               14375               13592
      69                    0                   0                   0                   0                   0               12822               12608               13433               14386               13632
      70                    0                   0                   0                   0                   0               12823               12610               13492               14436               13633
      71                    0                   0                   0                   0                   0               12811               12615               13492               14437               13657
      72                    0                   0                   0                   0                   0               12816               12479               13489               14446               13663
      73                    0                   0                   0                   0                   0               12542               12481               13498               14446               13710
      74                    0                   0                   0                   0                   0               12543               12022               13521               14452               13738
      75                    0                   0                   0                   0                   0               12577               12162               13520               14489               13739
      76                    0                   0                   0                   0                   0               12607               12206               13564               14501               14006
      77                    0                   0                   0                   0                   0               12547               12177               13608               14529               14012
      78                    0                   0                   0                   0                   0               12553               12190               13688               14530               14013
      79                    0                   0                   0                   0                   0               12550               12181               13727               14578               14015
      80                    0                   0                   0                   0                   0               12664               12215               13777               14599               14095
      81                    0                   0                   0                   0                   0               12679               12217               13783               14601               14018
      82                    0                   0                   0                   0                   0               12691               12243               13786               14603               14021
      83                    0                   0                   0                   0                   0               12710               12281               13787               14605               14023
      84                    0                   0                   0                   0                   0               12714               12300               13791               14573               14031
      85                    0                   0                   0                   0                   0               12741               12333               13792               14554               14037
      86                    0                   0                   0                   0                   0               12752               12350               13845               14557               14039
      87                    0                   0                   0                   0                   0               12819               12372               13864               13374               14043
      88                    0                   0                   0                   0                   0               12755               12378               13880               13394               14095
      89                    0                   0                   0                   0                   0               12756               12511               13884               13398               14097
      90                    0                   0                   0                   0                   0               12766               12584               13888               13402               14106
      91                    0                   0                   0                   0                   0               12767               12626               13895               13417               14110
      92                    0                   0                   0                   0                   0               12774               12495               13898               13419               14110
      93                    0                   0                   0                   0                   0               12778               12498               13900               13429               14096
      94                    0                   0                   0                   0                   0               12782               12499               13905               13465               14057
      95                    0                   0                   0                   0                   0               12783               12153               13936               13472               14060
      96                    0                   0                   0                   0                   0               12629               12161               13953               13489               14065
      97                    0                   0                   0                   0                   0               12634               12211               13964               13500               14066
      98                    0                   0                   0                   0                   0               12664               12213               13978               13514               14093
      99                    0                   0                   0                   0                   0               12678               12214               13978               13519               14082
     100                    0                   0                   0                   0                   0               12682               12051               13991               13532               14086
     101                    0                   0                   0                   0                   0               12691               12222               14004               13547               14085
     102                    0                   0                   0                   0                   0               12706               12233               14005               13548               14085
     103                    0                   0                   0                   0                   0               12712               12255               14004               13548               14086
     104                    0                   0                   0                   0                   0               12660               12284               14003               13546               14086
     105                    0                   0                   0                   0                   0               12751               12300               14001               13544               14087
     106                    0                   0                   0                   0                   0               12819               12334               14000               13543               14089
     107                    0                   0                   0                   0                   0               12818               12347               13999               13542               14090
     108                    0                   0                   0                   0                   0                   0               12371               14001               13544               14093
     109                    0                   0                   0                   0                   0                   0               12377               13999               13542               14005
     110                    0                   0                   0                   0                   0                   0               12514               13993               13536               14006
     111                    0                   0                   0                   0                   0                   0               12580               13995               13538               14007
     112                    0                   0                   0                   0                   0                   0               12596               13996               13539               13905
     113                    0                   0                   0                   0                   0                   0               12594               13997               13540               13908
     114                    0                   0                   0                   0                   0                   0               12596                9524                8772               13997
     115                    0                   0                   0                   0                   0                   0               12203                5872                7488               13999
     116                    0                   0                   0                   0                   0                   0               12210                5883                7499               14000
     117                    0                   0                   0                   0                   0                   0                9559                5962                7541               13931
     118                    0                   0                   0                   0                   0                   0                9563                7300                8059               13937
     119                    0                   0                   0                   0                   0                   0                   0                9524                9276               13938
     120                    0                   0                   0                   0                   0                   0                   0                7300                8059               13939
     121                    0                   0                   0                   0                   0                   0                   0                9520                9275               13939
     122                    0                   0                   0                   0                   0                   0                   0                   0                   0               12293
     123                    0                   0                   0                   0                   0                   0                   0                   0                   0               12283
     124                    0                   0                   0                   0                   0                   0                   0                   0                   0               12285
     125                    0                   0                   0                   0                   0                   0                   0                   0                   0               12286
     126                    0                   0                   0                   0                   0                   0                   0                   0                   0               12287
     127                    0                   0                   0                   0                   0                   0                   0                   0                   0               12292
     128                    0                   0                   0                   0                   0                   0                   0                   0                   0               12289
     129                    0                   0                   0                   0                   0                   0                   0                   0                   0               12291
