   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       1                    0                   1                   1                   1                   1                   1                   1                   1                   1                   1
       2                    4                   7                   7                   7                   7                   4                   4                   4                   4                  26
       3                    7                  13                  13                  13                  13                  10                  10                  10                  10                  14
       4                   11                  25                  21                  21                  21                  15                  15                  15                  15                1846
       5                   17                  31                  23                  23                  23                  22                  22                  22                  22                 933
       6                   24                  58                  21                  21                  21                  22                  22                  22                  22                 934
       7                   35                 127                  23                  29                  29                  22                1666                  22                  22                 935
       8                   48                 249                  35                  34                  34                  23                1667                  23                  23                 936
       9                   68                 282                  52                  64                  64                  33                1668                  33                  33                 941
      10                   96                 355                  82                  93                  90                 471                1682                  34                  34                 950
      11                  137                 528                 110                 147                 137                 489                1694                2691                2670                 962
      12                  188                1071                 147                 235                 215                 620                1697                2695                2674                2189
      13                  256                1301                 166                 355                 330                 642                1705                2694                2673               11097
      14                  330                1937                 193                 561                 523                 660                1708                2695                2674               11098
      15                  435                3514                 235                 873                 820                 874                1714                2696                2675               11100
      16                  587                6074                 291                 642                 339                1081                1712                2700                2679               11109
      17                  811                6282                 362                 857                 526                1125                1715                2522                2522               11113
      18                 1080                7492                 461                1267                 816                1188                1716                2521                2521               11110
      19                 1441                7530                 560                1961                 907                1382                1717                2521                2521               11110
      20                 1886                7527                 709                1071                1008                1416                1718                2519                2519               11111
      21                 2495                7531                 814                1528                1262                1814                1728                2520                2520               11112
      22                 3212                7537                 994                2089                1860                1847                1811                2523                2523               11113
      23                 4154                7552                1141                2241                2134                1849                1813                2703                2682               11119
      24                 5286                7541                1382                2784                2656                1860                1820                2707                2688               11141
      25                 6774                7552                1669                3017                2877                2256                1822                2688                2672               11129
      26                 8514                7475                2107                3262                3102                2276                1827                2714                2693               11140
      27                10722                7472                2476                4038                3711                2379                2121                2723                2702               11142
      28                13314                   0                3075                4875                4324                2380                2124                2726                2705               11143
      29                16506                   0                3395                5416                4740                2526                2277                2734                2713               11142
      30                20077                   0                4130                5179                4563                2576                1839                3080                3054               11197
      31                24249                   0                4327                5491                4795                2927                2420                3082                3056               10910
      32                28771                   0                4813                5521                4754                1919                1851                3087                3061               10911
      33                33873                   0                4883                5515                4810                1930                1867                3089                3063               11093
      34                39337                   0                4937                5540                4826                2063                1870                3091                3065               10087
      35                45345                   0                4947                5539                4826                2097                1946                3092                3066               10678
      36                51630                   0                4512                5532                4816                2230                1960                3099                3073               10728
      37                58363                   0                4533                5540                4891                2256                1994                3106                3080               10873
      38                60126                   0                4364                5534                4818                2263                2067                3111                3085               11196
      39                    0                   0                4429                5539                4826                2352                2120                3127                3101               11098
      40                    0                   0                4545                5539                4825                2375                2185                3130                3104               10731
      41                    0                   0                4580                5449                4797                2516                2222                3132                3106               10721
      42                    0                   0                4669                5454                4775                2573                2287                3133                3107               11196
      43                    0                   0                4748                5446                5072                2758                2416                3134                3108               11197
      44                    0                   0                4910                   0                4987                2926                2445                3148                3122               11199
      45                    0                   0                5010                   0                5049                2913                2438                3138                3112               11213
      46                    0                   0                5203                   0                5264                2915                2439                3142                3116               11592
      47                    0                   0                5361                   0                5456                2919                2429                3160                3134               11593
      48                    0                   0                5629                   0                5571                2862                2431                3162                3136               11600
      49                    0                   0                5793                   0                5656                2856                2361                3167                3141               11902
      50                    0                   0                6047                   0                5586                2874                2370                3177                3151               11904
      51                    0                   0                   0                   0                5633                2883                2382                3185                3159               11916
