   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       1                    0                   1                   1                   1                   1                   1                   1                   1                   1                   1
       2                    2                   2                   2                   2                   2                   2                   2                   2                   2                   2
       3                    4                  15                   5                  15                  15                   4                   4                   4                   4                   5
       4                    6                  23                   8                  23                  23                   5                   5                   5                   5                2539
       5                    9                  43                  12                  43                  42                   7                   7                   7                   7                2540
       6                   15                  73                  20                  73                  64                  14                   9                   9                   9                2555
       7                   21                 160                  28                 149                 122                  15                  10                  10                  10                2556
       8                   27                 447                  36                 351                 248                  16                  11                  11                  11                2557
       9                   32                 957                  45                 668                 446                  17                  12                  12                  12                2554
      10                   39                  36                  46                  36                  35                  27                  14                  14                  14                2556
      11                   47                  55                  58                  55                  51                  34                  19                  19                  19                  58
      12                   59                  82                  72                  80                  69                  38                  21                  21                  21                  59
      13                   75                 168                  92                 155                 126                  40                  24                  24                  24                  60
      14                   99                 450                 121                 354                 250                  42                  26                  26                  26                2268
      15                  133                 954                 164                 665                 315                  47                 346                 343                 343                4198
      16                  182                1531                 222                 997                 681                  55                 348                 345                 345                4200
      17                  260                3178                 293                2004                1378                  58                 355                 352                 352                4203
      18                  363                6432                 382                3701                2380                  61                 357                 354                 354                4204
      19                  508                9092                 476                6530                3969                  66                 359                 356                 356                4209
      20                  684                9674                 620               11062                6397                  72                 441                 438                 438                4217
      21                  930                9417                 795               11069               10268                  74                 443                 440                 440                4230
      22                 1209                9418                1005                8507               10974                  74                 625                 619                 619                4218
      23                 1582                9703                1270               11112                8125                 141                 628                 622                 622                6116
      24                 2043                9683                1611               11118               10272                 142                 630                 624                 624                6117
      25                 2661                9686                2035               11070               11431                 152                 630                 624                 624                6130
      26                 3473                9696                2631               11119               10976                 171                 631                 625                 625                6128
      27                 4570                9689                3337               11124               10709                 173                 633                 627                 627                6131
      28                 6000                9692                4215               11127               10712                 177                 637                 631                 631                6132
      29                 7877                9688                5288               11125               11448                 179                 646                 640                 640                6131
      30                10270                9675                6582               11142               11502                 183                 647                 641                 641                6133
      31                13324                9694                8081               11104               11496                 181                 651                 645                 645                6137
      32                17101                9621                9924               11140               11512                 181                 652                 646                 646                6139
      33                21852                9684               12070               11104               11519                 182                 653                 647                 647                6146
      34                27636                9416                   0               11103               11496                 182                 657                 651                 651                6144
      35                34864                9420                   0               11136               11491                 183                 659                 653                 653                6147
      36                43541                9671                   0               11112               11506                 184                 661                 655                 655                7869
      37                54331                9544                   0               11127               11468                 188                 663                 657                 657                7874
      38                62529                9573                   0               11127               11516                 189                 666                 660                 660                7918
      39                    0                9320                   0               11141               11494                 190                 669                 663                 663                8154
      40                    0                9664                   0               11122               11437                 194                 671                 665                 665                8155
      41                    0                9490                   0               11131               11499                 196                 849                 668                 668                8375
      42                    0                9051                   0               11129               11459                 198                 851                 670                 670                8376
      43                    0                9063                   0               10996               11445                 200                 850                 672                 672                8377
      44                    0                9077                   0               11041               11399                 203                 853                 676                 676                9467
      45                    0                   0                   0               10982               11423                 206                 851                 697                 697                9537
      46                    0                   0                   0               11027               11048                 208                 855                 753                 753                9606
      47                    0                   0                   0               11045               11315                 386                 852                 775                 775               10601
      48                    0                   0                   0               11047               11142                 388                 857                 781                 781               10663
      49                    0                   0                   0               11049                   0                 387                 860                 783                 783               10610
      50                    0                   0                   0               11053                   0                 390                 860                 773                 773               10612
      51                    0                   0                   0                   0                   0                 388                 862                 785                 785                9694
      52                    0                   0                   0                   0                   0                 392                 865                 786                 786                9703
      53                    0                   0                   0                   0                   0                 389                 866                 781                 781                9716
      54                    0                   0                   0                   0                   0                 394                 867                 781                 781               11250
      55                    0                   0                   0                   0                   0                 397                 868                 781                 781               11252
      56                    0                   0                   0                   0                   0                 399                 874                 787                 787               10723
      57                    0                   0                   0                   0                   0                 400                 875                 788                 788               10727
      58                    0                   0                   0                   0                   0                 402                 877                 790                 790               10736
      59                    0                   0                   0                   0                   0                 403                 879                 792                 792               10767
      60                    0                   0                   0                   0                   0                 408                 880                 793                 793               11258
      61                    0                   0                   0                   0                   0                 409                 881                 794                 794               11316
      62                    0                   0                   0                   0                   0                 411                 882                 795                 795               11317
      63                    0                   0                   0                   0                   0                 413                 885                 798                 798               11321
      64                    0                   0                   0                   0                   0                 414                 888                 801                 801               11323
      65                    0                   0                   0                   0                   0                 415                 890                 803                 803               11291
      66                    0                   0                   0                   0                   0                 416                 894                 807                 807               11292
      67                    0                   0                   0                   0                   0                 419                 896                 809                 809               11293
      68                    0                   0                   0                   0                   0                 422                 898                 811                 811               11294
      69                    0                   0                   0                   0                   0                 424                 900                 813                 813               11298
      70                    0                   0                   0                   0                   0                 428                 903                 816                 816               11316
      71                    0                   0                   0                   0                   0                 430                 906                 819                 819               11300
      72                    0                   0                   0                   0                   0                 432                 908                 821                 821               11307
      73                    0                   0                   0                   0                   0                 434                1566                 824                 824               11303
      74                    0                   0                   0                   0                   0                 437                1447                 826                 826               11304
      75                    0                   0                   0                   0                   0                 440                1567                 828                 828               11305
      76                    0                   0                   0                   0                   0                 456                1449                 873                 873               11316
      77                    0                   0                   0                   0                   0                 453                1568                 853                 853               11317
      78                    0                   0                   0                   0                   0                 458                1451                 858                 858               11314
