   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       1                    0                   1                   1                   1                   1                   1                   1                   1                   1                   1
       2                    2                   2                   2                   2                   2                   2                   2                   2                   2                   2
       3                    5                   9                   9                   9                   9                  12                   9                   9                   9                  14
       4                   10                  22                  22                  22                  22                  27                  22                  22                  22                1059
       5                   23                  40                  36                  39                  39                  34                  42                  42                  42                1065
       6                   39                 103                  68                 100                 100                  45                  60                  60                  60                1164
       7                   70                 248                 108                 234                 234                  48                  63                  63                  63                1169
       8                  109                 552                 178                 493                 486                  50                  69                  69                  69                4641
       9                  176                1250                 262                1039                1018                  52                  71                  71                  71                4645
      10                  263                2183                 392                1458                1424                  54                  73                  73                  73                4646
      11                  404                3678                 534                2606                2522                  58                  77                  77                  77                1798
      12                  590                6970                 769                3600                3478                5212                4982                  79                  79                1800
      13                  876                8123                1025                5973                5646                5215                4985                  81                  81                1801
      14                 1256                8479                1457                7897                7413                5218                4988                  85                  85                5502
      15                 1843                8788                1947               10498               10026                5292                5080                 111                 105                5504
      16                 2608                8849                2745               10707               10529                5292                5080                 193                 160                5505
      17                 3791                8956                3668               10758               10398                5301                5106                 233                 204                5515
      18                 5320                9036                5121               10760               10591                5306                5109                 971                 809                5517
      19                 7640                9071                6770               10768               10597                5931                5272                 968                 811                5528
      20                10632                9056                9305               10780               10619                5937                5275                1046                2922                5539
      21                15067                9063               11278               10740               10618                5961                5284                1127                2923                5531
      22                20701                9093                   0               10755               10652                8593                6357                4790                3356                5549
      23                28842                9128                   0               10509               10661                8616                6376                5144                3357                5542
      24                39024                9159                   0               10657               10664                9526                6738                5480                3356                5543
      25                50876                9118                   0               10738               10671                9536                6765                5129                3083                5922
      26                    0                9155                   0               10784               10597                9556                6808                5130                3010                5926
      27                    0                8913                   0               10749               10633                9570                6848                5482                3352                5927
      28                    0                   0                   0               10127               10619                9571                6898                5487                3357                5935
      29                    0                   0                   0                   0                   0                9573                7198                5502                3372                5936
      30                    0                   0                   0                   0                   0                9578                7290                5505                3375                5946
      31                    0                   0                   0                   0                   0                9584                7766                5506                3376                6146
      32                    0                   0                   0                   0                   0                9587                7858                5507                3377                6160
      33                    0                   0                   0                   0                   0                9591                8412                5508                3378                6164
      34                    0                   0                   0                   0                   0                9592                8539                5510                3380                6193
      35                    0                   0                   0                   0                   0                9593                9136                5518                3388                6206
      36                    0                   0                   0                   0                   0                9600                9491                5515                3385                6207
      37                    0                   0                   0                   0                   0                9602                9868                5520                3390                6177
      38                    0                   0                   0                   0                   0                9605               10019                5521                3391                9468
      39                    0                   0                   0                   0                   0                9608               10515                5523                3393                9469
      40                    0                   0                   0                   0                   0                9619               10611                5527                3397                9471
      41                    0                   0                   0                   0                   0                9628               11075                5528                3398                9472
      42                    0                   0                   0                   0                   0                9636               11161                5529                3399               10522
      43                    0                   0                   0                   0                   0                9657               11233                5533                3403               10527
      44                    0                   0                   0                   0                   0                9672               11217                5535                3405               10529
      45                    0                   0                   0                   0                   0                9679               11203                5537                3407                9643
      46                    0                   0                   0                   0                   0                9692               11182                5600                3438                9645
      47                    0                   0                   0                   0                   0                9694               11185                5566                3417                9648
      48                    0                   0                   0                   0                   0                9697               11186                5571                3439               12962
      49                    0                   0                   0                   0                   0                9705               11188                5606                3459               12971
      50                    0                   0                   0                   0                   0                9707               10968                5609                3462               12967
      51                    0                   0                   0                   0                   0                9713               10975                5610                3463               10008
      52                    0                   0                   0                   0                   0                9717               10991                5631                3475               10859
      53                    0                   0                   0                   0                   0                9719               10996                5646                3501               10861
      54                    0                   0                   0                   0                   0                9720               11001                5739                3589               10863
      55                    0                   0                   0                   0                   0                9724               11003                5847                3853               10865
      56                    0                   0                   0                   0                   0               10791               11004                5847                3856               10867
      57                    0                   0                   0                   0                   0               10625               11006                6041                3961               10868
      58                    0                   0                   0                   0                   0               10794                4927                6137                4057               13033
      59                    0                   0                   0                   0                   0               10626                4950                6137                4063               13037
      60                    0                   0                   0                   0                   0               10797                4934                6233                4175               13039
      61                    0                   0                   0                   0                   0               10893                4942                6267                4417               13044
      62                    0                   0                   0                   0                   0               10801                4957                6363                4420               13044
      63                    0                   0                   0                   0                   0               10895                4953                6470                4498               13046
      64                    0                   0                   0                   0                   0               10923                4962                6472                4504               13070
      65                    0                   0                   0                   0                   0               10924                4970                6508                4548               13072
      66                    0                   0                   0                   0                   0               10925                4971                6544                4582               13074
      67                    0                   0                   0                   0                   0               10926                4977                6583                4655               13075
      68                    0                   0                   0                   0                   0               10931                4975                6695                4733               13077
      69                    0                   0                   0                   0                   0               10996                4981                6723                4760               13078
      70                    0                   0                   0                   0                   0               10999                   0                6786                4817               13081
      71                    0                   0                   0                   0                   0               11011                   0                6869                4877               13083
      72                    0                   0                   0                   0                   0               11009                   0                6970                5003               13084
      73                    0                   0                   0                   0                   0               11034                   0                7047                5069               11492
      74                    0                   0                   0                   0                   0               11050                   0                7161                5161               11494
      75                    0                   0                   0                   0                   0               11084                   0                7258                5265               11495
      76                    0                   0                   0                   0                   0               11121                   0                7320                5325               11497
      77                    0                   0                   0                   0                   0               12044                   0                7321                5326               13031
      78                    0                   0                   0                   0                   0               12069                   0                7322                5327               13033
