   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       1                    0                   1                   1                   1                   1                   1                   1                   1                   1                   1
       2                    3                   5                   5                   5                   5                   3                   3                   3                   3                  20
       3                    6                  11                  11                  11                  11                   5                7756                   5                   5                  23
       4                   10                  29                  29                  29                  29                   6                7759                   6                   6                  24
       5                   24                  89                  58                  87                  87                  18                8847                  12                  12                  28
       6                   45                 173                 114                 159                 159                  20                9161                  14                  14                  33
       7                   86                 398                 159                 350                 350               11576                9163                  33                  33                  37
       8                  137                 858                 258                 475                 474               11578                9164                  35                  35                  38
       9                  218                1203                 342                 960                 948               11580                9170                  51                2625                  45
      10                  324                1983                 532                1271                1239                  47                9173                1475                2627                  49
      11                  487                3911                 751                2142                2019                  71                9175                1486                2629                  81
      12                  725                5433                1175                2245                2104                  75                9176                1490                2632                 386
      13                 1083                7985                1717                4083                3643                 751                9177                1496                2642                 397
      14                 1631                7978                2585                8152                6913                 919                9206                1501                7559                 398
      15                 2414                8009                3812                8200                7844                2996                9208                1504                7566                2173
      16                 3650                7999                5575                8305                8432                3781                9212                1509                7572                2418
      17                 5368                7981                7982                8273                8527                7286                9666                1512                7576                2181
      18                 8063                7919                   0                8295                8527                7845                9834                3578                7579                2182
      19                11734                7911                   0                8297                8527                8237               11500                3579                7580                2181
      20                17299                7921                   0                8148                8530                8570               11637                3581                7582                 628
      21                24689                7149                   0                8119                8430                8954               11635                3582                7962                1956
      22                35491                   0                   0                8150                8400                9505               11630                3584                7964                1958
      23                49645                   0                   0                   0                8217               10008               11633                3756                7969                2047
      24                63082                   0                   0                   0                   0               10441               11498                3758               11270                2100
      25                    0                   0                   0                   0                   0               10863                9887                3763               11272                2112
      26                    0                   0                   0                   0                   0               11191                9910                5470               11282                2110
      27                    0                   0                   0                   0                   0               11570                9940               11037               11284                2115
      28                    0                   0                   0                   0                   0               11801                9952               11053               11297                2116
      29                    0                   0                   0                   0                   0               11862               10012               11061               11330                2398
      30                    0                   0                   0                   0                   0               11864               10029               11073               17192                2118
      31                    0                   0                   0                   0                   0               11865               10690               11142               17217                2121
      32                    0                   0                   0                   0                   0               11871               10826               11167               17406                2124
      33                    0                   0                   0                   0                   0               11877               10897               11211               17469                2182
      34                    0                   0                   0                   0                   0               11895               10934               11252               17507                2136
      35                    0                   0                   0                   0                   0               11899               11236               11298               17576                2137
      36                    0                   0                   0                   0                   0               11921               11312               11361               17593                2154
      37                    0                   0                   0                   0                   0               11923               11441               11424               17587                2142
      38                    0                   0                   0                   0                   0               11914               11617               11462               17514                2153
      39                    0                   0                   0                   0                   0               11915               11675               11582               17522                2154
      40                    0                   0                   0                   0                   0               11916               11669               11639               17518                2151
      41                    0                   0                   0                   0                   0                9511               11663               11681               17524                2152
